憶戀～Reverse Memories～,https://ec.nintendo.com/HK/zh/titles/70010000042456,× 1,HKD 32,HKD 21
WHAT THE GOLF?,https://ec.nintendo.com/HK/zh/titles/70010000048117,× 1 ～ 2,HKD 89,HKD 44
守護者傳奇(Legend of Keepers),https://ec.nintendo.com/HK/zh/titles/70010000041214,× 1,HKD 89,HKD 44
The Men of Yoshiwara: Ohgiya,https://ec.nintendo.com/HK/zh/titles/70010000029789,× 1,HKD 117,HKD 58
The Sushi Spinnery,https://ec.nintendo.com/HK/zh/titles/70010000039287,× 1,HKD 100,HKD 50
Valfaris,https://ec.nintendo.com/HK/zh/titles/70010000023027,× 1,HKD 178,HKD 48
She Sees Red - Interactive Movie,https://ec.nintendo.com/HK/zh/titles/70010000028638,× 1,HKD 70,HKD 19
Blue Rider,https://ec.nintendo.com/HK/zh/titles/70010000011583,× 1,HKD 78,HKD 15
映夢,https://ec.nintendo.com/HK/zh/titles/70010000032878,× 1,HKD 78,HKD 39
釣魚天堂,https://ec.nintendo.com/HK/zh/titles/70010000048252,× 1,HKD 100,HKD 90
巴克·布蘭得利2,https://ec.nintendo.com/HK/zh/titles/70010000050078,× 1,HKD 57,HKD 10
Klondike Solitaire - 接龍,https://ec.nintendo.com/HK/zh/titles/70010000037592,× 1,HKD 70,HKD 10
Back to Bed,https://ec.nintendo.com/HK/zh/titles/70010000019031,× 1,HKD 38,HKD 15
非常普通的鹿 鹿頂記之弱小的鹿總是受欺負 (DEEEER Simulator),https://ec.nintendo.com/HK/zh/titles/70010000041512,× 1 ～ 2,HKD 89,HKD 53
Station Manager,https://ec.nintendo.com/HK/zh/titles/70010000036941,× 1,HKD 100,HKD 60
豪斯托裡亞,https://ec.nintendo.com/HK/zh/titles/70010000045652,× 1,HKD 99,HKD 10
Station Manager,https://ec.nintendo.com/HK/zh/titles/70010000036941,× 1,HKD 100,HKD 60
Stealth 隱身,https://ec.nintendo.com/HK/zh/titles/70010000036805,× 1 ～ 2,HKD 38,HKD 11
劍與骨頭,https://ec.nintendo.com/HK/zh/titles/70010000048694,× 1,HKD 59,HKD 10
Crazy Trucks,https://ec.nintendo.com/HK/zh/titles/70010000046496,× 1 ～ 4,HKD 129,HKD 19
體感嘉年華,https://ec.nintendo.com/HK/zh/titles/70010000012684,× 1 ～ 4,HKD 318,HKD 79
LEGO® DC 超級反派豪華版,https://ec.nintendo.com/HK/zh/bundles/70070000010034,× 1 ～ 2,HKD 545,HKD 130
聖女之歌 ZERO Episode 1,https://ec.nintendo.com/HK/zh/titles/70010000011722,× 1,HKD 102,HKD 51
豪斯托裡亞,https://ec.nintendo.com/HK/zh/titles/70010000045652,× 1,HKD 99,HKD 10
金屬元素：死亡金屬之死亡競賽！,https://ec.nintendo.com/HK/zh/titles/70010000050147,× 1 ～ 4,HKD 108,HKD 16
蠟燭人 Candleman,https://ec.nintendo.com/HK/zh/titles/70010000037306,× 1,HKD 82,HKD 57
Classic Games Collection Vol.1 - 經典遊戲集vol. 1,https://ec.nintendo.com/HK/zh/titles/70010000037178,× 1 ～ 2,HKD 40,HKD 10
騎士與單車,https://ec.nintendo.com/HK/zh/titles/70010000044230,× 1 ～ 2,HKD 89,HKD 44
Banners of Ruin,https://ec.nintendo.com/HK/zh/titles/70010000040692,× 1,HKD 89,HKD 44
《橫衝直撞：狂飆樂園》重製版,https://ec.nintendo.com/HK/zh/titles/70010000027022,× 1,HKD 239,HKD 78
Hello Neighbor,https://ec.nintendo.com/HK/zh/titles/70010000010713,× 1,HKD 309,HKD 77
PICROSS S7,https://ec.nintendo.com/HK/zh/titles/70010000045834,× 1 ～ 2,HKD 79,HKD 55
LEGO® 超人特攻隊,https://ec.nintendo.com/HK/zh/titles/70010000010701,× 1 ～ 2,HKD 429,HKD 85
LiEat,https://ec.nintendo.com/HK/zh/titles/70010000041495,× 1,HKD 52,HKD 31
Spider Solitaire 蜘蛛紙牌,https://ec.nintendo.com/HK/zh/titles/70010000044029,× 1,HKD 82,HKD 10
幽鈴蘭～Lily of the Hollow - Resurrection～,https://ec.nintendo.com/HK/zh/titles/70010000036530,× 1,HKD 32,HKD 21
THE 密室解碼 ～牽動命運的35道謎團～,https://ec.nintendo.com/HK/zh/titles/70010000039247,× 1,HKD 149,HKD 74
Secret Neighbor,https://ec.nintendo.com/HK/zh/titles/70010000038706,× 1,HKD 155,HKD 78
邊緣禁地傳奇合輯,https://ec.nintendo.com/HK/zh/bundles/70070000010705,× 1 ～ 2,HKD 398,HKD 159
網路協定,https://ec.nintendo.com/HK/zh/titles/70010000048952,× 1 ～ 4,HKD 79,HKD 10
Baby Storm (寶寶鬧翻天),https://ec.nintendo.com/HK/zh/titles/70010000049835,× 1 ～ 4,HKD 149,HKD 74
Capcom Belt Action Collection,https://ec.nintendo.com/HK/zh/titles/70010000008902,× 1 ～ 4,HKD 228,HKD 114
Worms Rumble - Digital Deluxe Edition,https://ec.nintendo.com/HK/zh/bundles/70070000012213,× 1,HKD 161,HKD 40
LEGO® Harry Potter™ Collection,https://ec.nintendo.com/HK/zh/titles/70010000013535,× 1 ～ 2,HKD 388,HKD 174
Food Truck Tycoon,https://ec.nintendo.com/HK/zh/titles/70010000036348,× 1,HKD 40,HKD 10
終結降臨 (Death Come True),https://ec.nintendo.com/HK/zh/titles/70010000029792,× 1,HKD 123,HKD 86
Ni no Kuni™ II: Revenant Kingdom PRINCE'S EDITION,https://ec.nintendo.com/HK/zh/titles/70010000037237,× 1,HKD 479,HKD 248
Zumba Aqua,https://ec.nintendo.com/HK/zh/titles/70010000045727,× 1,HKD 20,HKD 13
滅魂·誤佳期,https://ec.nintendo.com/HK/zh/titles/70010000036796,× 1,HKD 39,HKD 24
Wild Park Manager,https://ec.nintendo.com/HK/zh/titles/70010000035549,× 1,HKD 100,HKD 60
翻轉棋 Let's Go,https://ec.nintendo.com/HK/zh/titles/70010000038527,× 1 ～ 2,HKD 32,HKD 22
Among Pipes,https://ec.nintendo.com/HK/zh/titles/70010000039553,× 1,HKD 69,HKD 10
巴龍飛行,https://ec.nintendo.com/HK/zh/titles/70010000051766,× 1,HKD 47,HKD 10
漫畫道場物語(The Manga Works),https://ec.nintendo.com/HK/zh/titles/70010000043160,× 1,HKD 120,HKD 60
暴走大鵝,https://ec.nintendo.com/HK/zh/titles/70010000039155,× 1 ～ 2,HKD 89,HKD 44
PICROSS S MEGA DRIVE & Master System edition,https://ec.nintendo.com/HK/zh/titles/70010000042754,× 1 ～ 2,HKD 79,HKD 55
Monster Hunter Stories 2: 破滅之翼 豪華版,https://ec.nintendo.com/HK/zh/bundles/70070000012174,× 1,HKD 543,HKD 271
LEGO® Marvel™超級英雄,https://ec.nintendo.com/HK/zh/titles/70010000026608,× 1 ～ 2,HKD 312,HKD 137
Street Basketball - 街頭籃球,https://ec.nintendo.com/HK/zh/titles/70010000037176,× 1 ～ 2,HKD 50,HKD 10
15in1 Solitaire,https://ec.nintendo.com/HK/zh/titles/70010000044764,× 1,HKD 20,HKD 16
KnightOut,https://ec.nintendo.com/HK/zh/titles/70010000051580,× 1 ～ 4,HKD 117,HKD 81
瑪拉的夏天,https://ec.nintendo.com/HK/zh/titles/70010000040482,× 1,HKD 190,HKD 104
SELF 自己,https://ec.nintendo.com/HK/zh/titles/70010000027716,× 1,HKD 45,HKD 22
Burger Chef Tycoon 漢堡廚師大亨 完整版,https://ec.nintendo.com/HK/zh/bundles/70070000013274,× 1,HKD 56,HKD 10
博雷亞爾 特內佈雷,https://ec.nintendo.com/HK/zh/titles/70010000046449,× 1,,
Monster Hunter Stories 2: 破滅之翼,https://ec.nintendo.com/HK/zh/titles/70010000016891,× 1,HKD 468,HKD 234
PGA TOUR 2K21,https://ec.nintendo.com/HK/zh/titles/70010000028539,× 1 ～ 4,HKD 429,HKD 107
Royal Tower Defense,https://ec.nintendo.com/HK/zh/titles/70010000039904,× 1,HKD 75,HKD 10
THE Card Battle: Eternal Destiny,https://ec.nintendo.com/HK/zh/titles/70010000041501,× 1,HKD 129,HKD 64
專業版 體操運動員 模擬器,https://ec.nintendo.com/HK/zh/titles/70010000049605,× 1,HKD 162,HKD 40
ABC Match with Me,https://ec.nintendo.com/HK/zh/titles/70010000050998,× 1,HKD 99,HKD 15
Floating Farmer,https://ec.nintendo.com/HK/zh/titles/70010000049336,× 1,HKD 20,HKD 16
PICROSS S,https://ec.nintendo.com/HK/zh/titles/70010000030033,× 1 ～ 2,,
The Survivalists - Deluxe Edition,https://ec.nintendo.com/HK/zh/bundles/70070000011210,× 1,HKD 205,HKD 82
LEGO® 侏羅紀世界,https://ec.nintendo.com/HK/zh/titles/70010000022316,× 1 ～ 2,HKD 312,HKD 109
涅盤,https://ec.nintendo.com/HK/zh/titles/70010000047442,× 1,HKD 54,HKD 10
Devil May Cry 3 Special Edition,https://ec.nintendo.com/HK/zh/titles/70010000017210,× 1 ～ 2,HKD 156,HKD 93
Golf With Your Friends,https://ec.nintendo.com/HK/zh/titles/70010000035634,× 1 ～ 12,HKD 154,HKD 38
星際萌熊 + 無熊DLC,https://ec.nintendo.com/HK/zh/bundles/70070000013327,× 1 ～ 4,HKD 70,HKD 28
大胃王爵士 (Sir Eatsalot),https://ec.nintendo.com/HK/zh/titles/70010000025648,× 1,HKD 98,HKD 15
Lines Frenzy 線瘋狂,https://ec.nintendo.com/HK/zh/titles/70010000043236,× 1 ～ 2,HKD 45,HKD 10
Poker Pretty Girls Battle: Fantasy World Edition,https://ec.nintendo.com/HK/zh/titles/70010000039829,× 1,HKD 45,HKD 28
熊先生的餐廳,https://ec.nintendo.com/HK/zh/titles/70010000041017,× 1,HKD 100,HKD 75
Gangsta Paradise,https://ec.nintendo.com/HK/zh/titles/70010000040036,× 1 ～ 2,HKD 99,HKD 15
Green Phoenix 綠鳳,https://ec.nintendo.com/HK/zh/titles/70010000046901,× 1,HKD 28,HKD 16
妖詩～Youkai Poetry～,https://ec.nintendo.com/HK/zh/titles/70010000041302,× 1,HKD 32,HKD 21
森久城物語,https://ec.nintendo.com/HK/zh/titles/70010000047326,× 1,HKD 99,HKD 59
Freecell Solitaire Deluxe 自由接龍豪華版,https://ec.nintendo.com/HK/zh/titles/70010000044058,× 1,HKD 83,HKD 10
Pancake Bar Tycoon - 鬆餅餐車大亨,https://ec.nintendo.com/HK/zh/titles/70010000037907,× 1,HKD 40,HKD 10
用節奏學英語 BeatTalk,https://ec.nintendo.com/HK/zh/titles/70010000039406,× 1,HKD 135,HKD 85
Xeno Crisis,https://ec.nintendo.com/HK/zh/titles/70010000029244,× 1 ～ 2,HKD 148,HKD 48
Mega Man Zero/ZX Legacy Collection,https://ec.nintendo.com/HK/zh/titles/70010000016861,× 1 ～ 2,HKD 228,HKD 114
真人快打11,https://ec.nintendo.com/HK/zh/titles/70010000018077,× 1 ～ 2,HKD 388,HKD 128
風雲拳擊物語(Boxing Gym Story),https://ec.nintendo.com/HK/zh/titles/70010000037758,× 1,HKD 120,HKD 96
Trigger Witch,https://ec.nintendo.com/HK/zh/titles/70010000038559,× 1 ～ 2,HKD 110,HKD 65
Ludomania,https://ec.nintendo.com/HK/zh/titles/70010000011743,× 1 ～ 4,HKD 23,HKD 10
Capcom Arcade Stadium Packs 1-3套裝,https://ec.nintendo.com/HK/zh/bundles/70070000011575,× 1 ～ 4,HKD 312,HKD 156
Hentai vs. Evil,https://ec.nintendo.com/HK/zh/titles/70010000037459,× 1,HKD 78,HKD 45
Zoo Dentist,https://ec.nintendo.com/HK/zh/titles/70010000041713,× 1,HKD 99,HKD 15
小蟲,https://ec.nintendo.com/HK/zh/titles/70010000046439,× 1,HKD 99,HKD 10
鬼來信 : 恐怖視覺小說,https://ec.nintendo.com/HK/zh/titles/70010000017458,× 1,HKD 148,HKD 99
Devious Dungeon 2,https://ec.nintendo.com/HK/zh/titles/70010000019325,× 1,HKD 68,HKD 10
8-Bit Farm,https://ec.nintendo.com/HK/zh/titles/70010000032491,× 1,HKD 100,HKD 60
Waifu Uncovered,https://ec.nintendo.com/HK/zh/titles/70010000029572,× 1 ～ 2,HKD 50,HKD 25
AnimaLudo,https://ec.nintendo.com/HK/zh/titles/70010000042289,× 1 ～ 4,,
The Good Life: 欠債女王與世界第一幸福的小鎮,https://ec.nintendo.com/HK/zh/titles/70010000043800,× 1,HKD 176,HKD 123
ABC Follow Me: 動物,https://ec.nintendo.com/HK/zh/titles/70010000050369,× 1,HKD 99,HKD 15
廚師的尾巴 Chef's Tail,https://ec.nintendo.com/HK/zh/titles/70010000052938,× 1,HKD 85,HKD 72
WWE 2K殺戮戰場,https://ec.nintendo.com/HK/zh/titles/70010000021707,× 1 ～ 4,HKD 279,HKD 111
Freshly Frosted,https://ec.nintendo.com/HK/zh/titles/70010000054184,× 1,HKD 52,HKD 46
Smoots Summer Games,https://ec.nintendo.com/HK/zh/titles/70010000022342,× 1 ～ 4,HKD 78,HKD 25
Mindcell,https://ec.nintendo.com/HK/zh/titles/70010000048062,× 1,HKD 40,HKD 25
別敲兩次門,https://ec.nintendo.com/HK/zh/titles/70010000014202,× 1,HKD 98,HKD 49
Scribblenauts Mega Pack,https://ec.nintendo.com/HK/zh/titles/70010000010816,× 1 ～ 2,HKD 312,HKD 62
Gunlord X,https://ec.nintendo.com/HK/zh/titles/70010000023369,× 1,HKD 78,HKD 23
超然,https://ec.nintendo.com/HK/zh/titles/70010000046123,× 1 ～ 4,HKD 79,HKD 10
Mega Man 11,https://ec.nintendo.com/HK/zh/titles/70010000011229,× 1,HKD 228,HKD 78
Ultra Age,https://ec.nintendo.com/HK/zh/titles/70010000025089,× 1,HKD 238,HKD 119
MISTOVER,https://ec.nintendo.com/HK/zh/titles/70010000022227,× 1,HKD 179,HKD 107
Kawaii Deathu Desu,https://ec.nintendo.com/HK/zh/titles/70010000022658,× 1 ～ 2,HKD 38,HKD 10
密室的祭品／ABYSS OF THE SACRIFICE,https://ec.nintendo.com/HK/zh/titles/70010000033526,× 1,HKD 296,HKD 148
Fantasy Tower Defense,https://ec.nintendo.com/HK/zh/titles/70010000043369,× 1,,
環無窮大,https://ec.nintendo.com/HK/zh/titles/70010000044664,× 1,HKD 79,HKD 10
Pretty Girls Panic! PLUS,https://ec.nintendo.com/HK/zh/titles/70010000040619,× 1,HKD 45,HKD 30
沒有名字的綜合症：未探索的切爾諾貝利 "S.W.A.N.: Chernobyl Unexplored",https://ec.nintendo.com/HK/zh/titles/70010000053463,× 1,HKD 99,HKD 84
Sense - 不祥的預感: A Cyberpunk Ghost Story,https://ec.nintendo.com/HK/zh/titles/70010000022666,× 1,HKD 148,HKD 48
Arrog 塵歸塵,https://ec.nintendo.com/HK/zh/titles/70010000036340,× 1,HKD 29,HKD 19
Capcom Arcade Stadium Pack 3: 街機進化期(’92 – ’01),https://ec.nintendo.com/HK/zh/bundles/70070000011578,× 1 ～ 4,HKD 116,HKD 78
Sweet Bakery Tycoon 甜蜜麵包屋大亨,https://ec.nintendo.com/HK/zh/titles/70010000038680,× 1,HKD 40,HKD 10
《樂高®小城：臥底密探》[LEGO® CITY Undercover],https://ec.nintendo.com/HK/zh/titles/70010000050979,× 1 ～ 2,HKD 312,HKD 249
Totally Reliable Delivery Service Deluxe Edition,https://ec.nintendo.com/HK/zh/bundles/70070000012719,× 1 ～ 2,HKD 189,HKD 95
Discolored 無彩世界,https://ec.nintendo.com/HK/zh/titles/70010000034362,× 1,HKD 75,HKD 37
ULTRA STREET FIGHTER® II The Final Challengers,https://ec.nintendo.com/HK/zh/titles/70010000009102,× 1 ～ 2,HKD 318,HKD 127
犬塚 - 欺騙的追逐 豪華版,https://ec.nintendo.com/HK/zh/bundles/70070000014050,× 1,HKD 66,HKD 10
Mini Gardens,https://ec.nintendo.com/HK/zh/titles/70010000053510,× 1,HKD 20,HKD 16
